Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Exploded Major Stone,Standardized Stone Name,Rock Class,Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references,flag_extracted,Stone_Potential_Flag,Potential_Tier_Description,Index
579,Bronze Age Burial Site of Sammallahdenmäki,Finland,"Burial cairns, structures, quadrangular cairn (""Church Floor""); nan",Internal (DS/OUV),,Bronze Age to Early Iron Age (1500–500 B.C.),Internal (DS/OUV),,Scandinavian / Western Bronze Age Culture,Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,Granite boulders,Internal (DS/OUV),,,,,,,,,,,,,,,,,Cliff face below the crest of the ridge,Internal (DS/OUV),,Finland,Internal (DS/OUV),,Local (quarried from cliff face or collected on-site),Internal (DS/OUV),,Immediate / On-site,Internal (DS/OUV),,Construction of burial cairns and landmarks,Internal (DS/OUV),,,,,Dry stone / Unfilled stone cairns (no earth fill),Internal (DS/OUV),,,,,,,,Careful restoration carried out following scientific excavations,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
723,Cultural Landscape of Sintra,Portugal,"European Romantic architecture, Gothic, Egyptian, Moorish, Renaissance, Late Gothic Manueline, Mudéjar, Neo-Gothicism, Pombaline, Romanesque, Indian-influenced, Victorian; nan",Internal (DS/OUV),,"9th century (Moorish occupation), 12th century, 14th century (1374, 1400), 15th century, 16th century (1514, 1570), 17th century, 18th century (1755, 1757), 19th century (c. 1840), 20th century",Internal (DS/OUV),,"Visigothic, Moorish (Islamic), Medieval Portuguese, European Romantic, British / Victorian",Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,Granite,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,Portugal,Internal (DS/OUV),,Local (granite mountains of the Serra de Sintra),Internal (DS/OUV),,,,,"Castle, church, cloister, facade, fortress, monastery, nave, palace, refectory, tower, defensive wall enclosing park, barbican, keep",Internal (DS/OUV),,"Facing with tiles (azulejos), fountains, watercourses, chapels, mock ruins, Manueline and Pombaline window insertions",Internal (DS/OUV),,"Stone walling, construction on rocky outcrops/crests",Internal (DS/OUV),,Damage/destruction from the 1755 earthquake (monastery and palace reduced to ruins),Internal (DS/OUV),,,,,"Rehabilitation/restoration of over 100 buildings, Monserrate Palace, Chalet da Condessa d’Edla, wall reconstruction, and structural maintenance by Parques de Sintra Monte da Lua S.A.",Internal (DS/OUV),,Excellent,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
1503,Nan Madol: Ceremonial Centre of Eastern Micronesia,Micronesia (Federated States of),"Remains of stone palaces, temples, tombs, mortuaries, domestic and residential domains, and seawalls / megalithic ceremonial centre; nan",Internal (DS/OUV),,1200–1500 CE (with ceremonial centre roots from ~1000 years ago),Internal (DS/OUV),,Saudeleur dynasty,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,"Basalt, Columnar Basalt, Coral Boulders",Basalt,Basalt,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,Coral boulders,Internal (DS/OUV),,,,,Basalt / Columnar Basalt,Internal (DS/OUV),,,,,,,,,,,Columnar structure,Internal (DS/OUV),,,,,Quarries elsewhere on Pohnpei Island,Internal (DS/OUV),,Micronesia (Federated States of) / Pohnpei Island,Internal (DS/OUV),,Local (transported from elsewhere on the island of Pohnpei),Internal (DS/OUV),,,,,"Islet perimeter walls, megalithic structures, temples, palaces, tombs, residential domains",Internal (DS/OUV),,,,,Massive columnar basalt stones laid using a distinctive 'header-stretcher technique',Internal (DS/OUV),,"Siltation of waterways, overgrowth of vegetation, mangrove encroachment, storm surge effects, stonework collapse",Internal (DS/OUV),,,,,No reconstructions of original elements (restoration/conservation management under development),Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
1503,Nan Madol: Ceremonial Centre of Eastern Micronesia,Micronesia (Federated States of),"Remains of stone palaces, temples, tombs, mortuaries, domestic and residential domains, and seawalls / megalithic ceremonial centre; nan",Internal (DS/OUV),,1200–1500 CE (with ceremonial centre roots from ~1000 years ago),Internal (DS/OUV),,Saudeleur dynasty,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,"Basalt, Columnar Basalt, Coral Boulders",Columnar Basalt,Basalt,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,Coral boulders,Internal (DS/OUV),,,,,Basalt / Columnar Basalt,Internal (DS/OUV),,,,,,,,,,,Columnar structure,Internal (DS/OUV),,,,,Quarries elsewhere on Pohnpei Island,Internal (DS/OUV),,Micronesia (Federated States of) / Pohnpei Island,Internal (DS/OUV),,Local (transported from elsewhere on the island of Pohnpei),Internal (DS/OUV),,,,,"Islet perimeter walls, megalithic structures, temples, palaces, tombs, residential domains",Internal (DS/OUV),,,,,Massive columnar basalt stones laid using a distinctive 'header-stretcher technique',Internal (DS/OUV),,"Siltation of waterways, overgrowth of vegetation, mangrove encroachment, storm surge effects, stonework collapse",Internal (DS/OUV),,,,,No reconstructions of original elements (restoration/conservation management under development),Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
1590,Sanctuary of Bom Jesus do Monte in Braga,Portugal,"Architectural and landscape ensemble / Sacri Monti (sacred mount) featuring Baroque style buildings with whitewashed plaster façades, monumental stairway, chapels, church, fountains, and formal gardens; nan",Internal (DS/OUV),,"Architectural and landscape ensemble / Sacri Monti (sacred mount) featuring Baroque style buildings with whitewashed plaster façades, monumental stairway, chapels, church, fountains, and formal gardens",Internal (DS/OUV),,"Architectural and landscape ensemble / Sacri Monti (sacred mount) featuring Baroque style buildings with whitewashed plaster façades, monumental stairway, chapels, church, fountains, and formal gardens",Internal (DS/OUV),,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retaining and dividing walls, stairways, steps, patio, built structures, chapels, church",Internal (DS/OUV),,"Exposed stonework framing whitewashed plaster façades, fountains, ornaments, pavements, and statues",Internal (DS/OUV),,"Sculpted granite, exposed stonework, whitewashed plaster framing",Internal (DS/OUV),,,,,,,,"Preservation and restoration of church façades and roofing, 10 chapels, exterior/interior sculptures, murals, and stairway stretches; restoration of hotel units, funicular, Casa das Estampas, Colunata de Eventos",Internal (DS/OUV),,Good,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
80,Mont-Saint-Michel and its Bay,France,"Gothic, Romanesque, Flamboyant Gothic (choir), Pre-Romanesque; nan",Internal (DS/OUV),,10th to 16th centuries (founding of sanctuary in 708; Benedictine abbey in 966; Romanesque/Gothic additions 11th–16th c.),Internal (DS/OUV),,Medieval Christian Civilization / French Benedictine,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,Flat bricks (used with granite masonry in Notre-Dame-sous-terre),Internal (DS/OUV),,,,,Granitic rock summit / islet base; granite masonry,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,France,Internal (DS/OUV),,Local (rock summit / surrounding rocky islet),Internal (DS/OUV),,,,,"Foundation/crossing supported by rock summit; high load-bearing walls, ribbed vaults, double nave",Internal (DS/OUV),,Cloister with colonnettes grouped in five; airy pinnacles,Internal (DS/OUV),,Granite masonry paired with flat bricks,Internal (DS/OUV),,Siltation/silting up of the bay; vulnerability of surrounding rocks to natural phenomena/coastal dynamics,Internal (DS/OUV),,,,,Restoration of Romanesque choir (1448); 19th-century dignity restorations; Spire construction (1897); Periodic rock consolidation works,Internal (DS/OUV),,Good,,,No,,,,Tier 9: Unflagged,
1111,Cultural Landscape of Honghe Hani Rice Terraces,China,"Traditional, Vernacular; nan",Internal (DS/OUV),,"Over the past 1,300 years (at least a millennium)",Internal (DS/OUV),,Hani People,Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Sandstone, Granite, Adobe",Granite,Granite,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,Earth and Stone (mixed masonry),Internal (DS/OUV),,,,,,,,,,,Ailao Mountains / Mountainous terrain,Internal (DS/OUV),,Red (referring to red rice soil/earth); specific stone colors NA,Internal (DS/OUV),,,,,,,,,,,China,,,Local (sourced beneath and within the Ailao Mountains),Internal (DS/OUV),,,,,"Terraces, wall construction, base backdrop for water entrapment/springs, and house walls",Internal (DS/OUV),,,,,Earth and stone walls; rammed earth; adobe bricks,Internal (DS/OUV),,Landslides (due to 25% average slopes),Internal (DS/OUV),,Concrete bricks (replacing traditional adobe/stone materials),Internal (DS/OUV),,"Guidelines for Conservation, Renovation and Environmental Treatment of Traditional Hani Residences",Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
743,National Archeological Park of Tierradentro,Colombia,Hypogea (underground shaft and side-chamber tombs); artificial residential terraces; nan,Internal (DS/OUV),,600 AD to 900 AD (hypogea); pre-13th century AD,Internal (DS/OUV),,Tierradentro Culture (Pre-Hispanic Andean society),Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,Volcanic tuff; stone of volcanic origin,Volcanic tuff,Volcanic Rock,Igneous,Internal (DS/OUV),,,,,,,,,,Volcanic Tuff,Internal (DS/OUV),,,,,,,,"Red, black, and white (pigments/paint on tuff matrix)",Internal (DS/OUV),,,,,,,,,,,,,,Local (tombs carved directly into bedrock below hilltops/ridges),Internal (DS/OUV),,,,,"Carved subterranean chambers, access stairs, central support columns, pilasters, and niches",Internal (DS/OUV),,"Anthropomorphic carvings, free-standing statues, and polychrome painted murals",Internal (DS/OUV),,Rock-cut / Hypogeum architecture (carved directly out of bedrock); wattle-and-daub (for residential structures),Internal (DS/OUV),,Alteration from high interior relative humidity and natural intrinsic fragility of the volcanic tuffs,Internal (DS/OUV),,,,,Reconstruction of structural columns and stairs in select cases; preventive conservation of paintings/carvings,Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
743,National Archeological Park of Tierradentro,Colombia,Hypogea (underground shaft and side-chamber tombs); artificial residential terraces; nan,Internal (DS/OUV),,600 AD to 900 AD (hypogea); pre-13th century AD,Internal (DS/OUV),,Tierradentro Culture (Pre-Hispanic Andean society),Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,Volcanic tuff; stone of volcanic origin,stone of volcanic origin,Volcanic Rock,Igneous,Internal (DS/OUV),,,,,,,,,,Volcanic Tuff,Internal (DS/OUV),,,,,,,,"Red, black, and white (pigments/paint on tuff matrix)",Internal (DS/OUV),,,,,,,,,,,,,,Local (tombs carved directly into bedrock below hilltops/ridges),Internal (DS/OUV),,,,,"Carved subterranean chambers, access stairs, central support columns, pilasters, and niches",Internal (DS/OUV),,"Anthropomorphic carvings, free-standing statues, and polychrome painted murals",Internal (DS/OUV),,Rock-cut / Hypogeum architecture (carved directly out of bedrock); wattle-and-daub (for residential structures),Internal (DS/OUV),,Alteration from high interior relative humidity and natural intrinsic fragility of the volcanic tuffs,Internal (DS/OUV),,,,,Reconstruction of structural columns and stairs in select cases; preventive conservation of paintings/carvings,Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
715,Rapa Nui National Park,Chile,Monumental sculpture and architecture; shrines; ahu (ceremonial platforms); moai (colossal stone statues); semi-subterranean stone-houses (elliptical floor plans); housing and productive structures.; nan,Internal (DS/OUV),,c. A.D. 300 (initial settlement); 10th to 16th century / 11th to 17th centuries (major building and sculpting period).,Internal (DS/OUV),,Rapa Nui (Polynesian origin).,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Basalt, Lava, Tuff (yellow–brown lava tuff).",Basalt,Basalt,Igneous,Internal (DS/OUV),,,,"Red stone (used for moai headdresses / pukao); hard basalt (used for picks/toki); beach pebbles (rounded, used for ramp paving).",Internal (DS/OUV),,toki (hard basalt picks); pukao (red stone headdresses - implied context).,Internal (DS/OUV),,,,,,,,"Volcanic lava, tuff, volcanic formations (Rano Raraku, Rano Kau volcano).",Internal (DS/OUV),,Yellow–brown (lava tuff); Red (stone headdresses).,Internal (DS/OUV),,,,,,,,Rano Raraku (and others).,Internal (DS/OUV),,Chile (Easter Island / Rapa Nui).,Internal (DS/OUV),,Local (quarried and extracted on the island).,Internal (DS/OUV),,,,,"ahu (ceremonial platform structures filled with rubble, raised rectangular platform of large worked stones); semi-subterranean stone houses; housing and productive structures.",Internal (DS/OUV),,moai statues (colossal statues representing ancestors); red stone headdresses (pukao); petroglyphs and pictographs (rock art).,Internal (DS/OUV),,Carved from tuff using hard basalt picks (toki); lowered down slopes into dug holes; raised rectangular platforms of large worked stones; re-erection/anastylosis.,Internal (DS/OUV),,Weathering effects on volcanic lava and tuff; anthropic factors; invasive vegetation affecting structural stability.,Internal (DS/OUV),,Replacement red stone headdresses (during restoration/anastylosis).,Internal (DS/OUV),,Anastylosis; re-erection of fallen moai; controlled scientific investigations for ahu restoration/reconstruction.,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
715,Rapa Nui National Park,Chile,Monumental sculpture and architecture; shrines; ahu (ceremonial platforms); moai (colossal stone statues); semi-subterranean stone-houses (elliptical floor plans); housing and productive structures.; nan,Internal (DS/OUV),,c. A.D. 300 (initial settlement); 10th to 16th century / 11th to 17th centuries (major building and sculpting period).,Internal (DS/OUV),,Rapa Nui (Polynesian origin).,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Basalt, Lava, Tuff (yellow–brown lava tuff).",Lava,Volcanic Rock,Igneous,Internal (DS/OUV),,,,"Red stone (used for moai headdresses / pukao); hard basalt (used for picks/toki); beach pebbles (rounded, used for ramp paving).",Internal (DS/OUV),,toki (hard basalt picks); pukao (red stone headdresses - implied context).,Internal (DS/OUV),,,,,,,,"Volcanic lava, tuff, volcanic formations (Rano Raraku, Rano Kau volcano).",Internal (DS/OUV),,Yellow–brown (lava tuff); Red (stone headdresses).,Internal (DS/OUV),,,,,,,,Rano Raraku (and others).,Internal (DS/OUV),,Chile (Easter Island / Rapa Nui).,Internal (DS/OUV),,Local (quarried and extracted on the island).,Internal (DS/OUV),,,,,"ahu (ceremonial platform structures filled with rubble, raised rectangular platform of large worked stones); semi-subterranean stone houses; housing and productive structures.",Internal (DS/OUV),,moai statues (colossal statues representing ancestors); red stone headdresses (pukao); petroglyphs and pictographs (rock art).,Internal (DS/OUV),,Carved from tuff using hard basalt picks (toki); lowered down slopes into dug holes; raised rectangular platforms of large worked stones; re-erection/anastylosis.,Internal (DS/OUV),,Weathering effects on volcanic lava and tuff; anthropic factors; invasive vegetation affecting structural stability.,Internal (DS/OUV),,Replacement red stone headdresses (during restoration/anastylosis).,Internal (DS/OUV),,Anastylosis; re-erection of fallen moai; controlled scientific investigations for ahu restoration/reconstruction.,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
715,Rapa Nui National Park,Chile,Monumental sculpture and architecture; shrines; ahu (ceremonial platforms); moai (colossal stone statues); semi-subterranean stone-houses (elliptical floor plans); housing and productive structures.; nan,Internal (DS/OUV),,c. A.D. 300 (initial settlement); 10th to 16th century / 11th to 17th centuries (major building and sculpting period).,Internal (DS/OUV),,Rapa Nui (Polynesian origin).,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Basalt, Lava, Tuff (yellow–brown lava tuff).",Tuff (yellow–brown lava tuff).,Volcanic Rock,Igneous,Internal (DS/OUV),,,,"Red stone (used for moai headdresses / pukao); hard basalt (used for picks/toki); beach pebbles (rounded, used for ramp paving).",Internal (DS/OUV),,toki (hard basalt picks); pukao (red stone headdresses - implied context).,Internal (DS/OUV),,,,,,,,"Volcanic lava, tuff, volcanic formations (Rano Raraku, Rano Kau volcano).",Internal (DS/OUV),,Yellow–brown (lava tuff); Red (stone headdresses).,Internal (DS/OUV),,,,,,,,Rano Raraku (and others).,Internal (DS/OUV),,Chile (Easter Island / Rapa Nui).,Internal (DS/OUV),,Local (quarried and extracted on the island).,Internal (DS/OUV),,,,,"ahu (ceremonial platform structures filled with rubble, raised rectangular platform of large worked stones); semi-subterranean stone houses; housing and productive structures.",Internal (DS/OUV),,moai statues (colossal statues representing ancestors); red stone headdresses (pukao); petroglyphs and pictographs (rock art).,Internal (DS/OUV),,Carved from tuff using hard basalt picks (toki); lowered down slopes into dug holes; raised rectangular platforms of large worked stones; re-erection/anastylosis.,Internal (DS/OUV),,Weathering effects on volcanic lava and tuff; anthropic factors; invasive vegetation affecting structural stability.,Internal (DS/OUV),,Replacement red stone headdresses (during restoration/anastylosis).,Internal (DS/OUV),,Anastylosis; re-erection of fallen moai; controlled scientific investigations for ahu restoration/reconstruction.,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1418,"Fujisan, sacred place and source of artistic inspiration",Japan,"Edo Period, Building, Design, Monument, Plan; nan",Internal (DS/OUV),,11th century to 19th century (Edo period); formalized pilgrimage practices from 12th/17th–18th century,Internal (DS/OUV),,Japanese (Shintoism and Ascetic Buddhism / Fuji-ko societies),Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,features from Lava,features from Lava,Volcanic Rock,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,Volcanic lava / Lava flows (forming lava tree moulds and stratovolcano structure),Internal (DS/OUV),,,,,Stratovolcano (solitary conical volcano formed by eruptions and lava flows),Internal (DS/OUV),,,,,,,,,,,,,,Japan (Local volcanic products),Internal (DS/OUV),,Local,Internal (DS/OUV),,,,,"Arch, Base, Shrine, Wall, Crater Rim / Barrier structures",Internal (DS/OUV),,,,,,,,Erosion caused by visitors and water,Internal (DS/OUV),,,,,Periodic renewal of shrines (20-year or 60-year cycle); path stabilization,,,Good,,,Yes,,,,Tier 9: Unflagged,
306,Matobo Hills,Zimbabwe,"Building, Indigenous, Monument, Plan, Structure, Traditional; nan",Internal (DS/OUV),,"Early Stone Age, Stone Age, Iron Age (up to 500,000 years of occupation)",Internal (DS/OUV),,"Foraging/Hunter-gatherer societies (Stone Age), Agricultural societies (Iron Age)",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,,,"Granite batholiths, granite shield landforms",Internal (DS/OUV),,,,,,,,,,,,,,,,,Granitic / Massive rock landforms,Internal (DS/OUV),,,,,,,,,,,Local (natural rock formations and shelters in situ),Internal (DS/OUV),,,,,"Natural rock shelters, rock batholiths, shrines, terraces, walls",Internal (DS/OUV),,Rock art / Rock paintings on granite cave surfaces,Internal (DS/OUV),,Wooden palisade demarcating shrines; drystone/indigenous alignment (traditional human interaction rather than formal dressed masonry),Internal (DS/OUV),,"Natural weathering, soil erosion, and light visitor impact",Internal (DS/OUV),,,,,Linseed oil experimental application (1920s at Pomongwe Cave),Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
744,San Agustín Archaeological Park,Colombia,"Religious monuments, megalithic funerary monuments, burial mounds, terraces, funerary structures, stone statuary, and water/monument carvings in stream beds; nan",Internal (DS/OUV),,Pre-Columbian megalithic funerary architecture,Internal (DS/OUV),,"1st to 8th / 9th century AD (Regional Classic period 1–900 AD, developing since around 1000 BC)",Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Tuff, Volcanic Rock",Tuff,Volcanic Rock,Igneous,Internal (DS/OUV),,,,,,,,,,Tuff and unspecified volcanic rock,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,Colombia,Internal (DS/OUV),,Local (carved into bedrock and local volcanic stone blocks),Internal (DS/OUV),,,,,"Stone corridors, columns, sarcophagi, funeral rooms, stream stone bed carvings",Internal (DS/OUV),,"Megalithic statuary, relief carvings, carved designs on bedrock",Internal (DS/OUV),,"Monolithic carvings, stone slabs, megalithic construction, earth and stone mounds",Internal (DS/OUV),,"Soil instability, bedrock erosion caused by rainfall and water flow (at Fuente de Lavapatas), wind erosion, biodeterioration",Internal (DS/OUV),,,,,"Preventive conservation, 16 reconstructed funerary mounds, systematic control of biodeterioration agents",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
744,San Agustín Archaeological Park,Colombia,"Religious monuments, megalithic funerary monuments, burial mounds, terraces, funerary structures, stone statuary, and water/monument carvings in stream beds; nan",Internal (DS/OUV),,Pre-Columbian megalithic funerary architecture,Internal (DS/OUV),,"1st to 8th / 9th century AD (Regional Classic period 1–900 AD, developing since around 1000 BC)",Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Tuff, Volcanic Rock",Volcanic Rock,Volcanic Rock,Igneous,Internal (DS/OUV),,,,,,,,,,Tuff and unspecified volcanic rock,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,Colombia,Internal (DS/OUV),,Local (carved into bedrock and local volcanic stone blocks),Internal (DS/OUV),,,,,"Stone corridors, columns, sarcophagi, funeral rooms, stream stone bed carvings",Internal (DS/OUV),,"Megalithic statuary, relief carvings, carved designs on bedrock",Internal (DS/OUV),,"Monolithic carvings, stone slabs, megalithic construction, earth and stone mounds",Internal (DS/OUV),,"Soil instability, bedrock erosion caused by rainfall and water flow (at Fuente de Lavapatas), wind erosion, biodeterioration",Internal (DS/OUV),,,,,"Preventive conservation, 16 reconstructed funerary mounds, systematic control of biodeterioration agents",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
557,Rock Carvings in Tanum,Sweden,"Building, Design, Monument, Plan; nan",Internal (DS/OUV),,Bronze Age (c. 1700 BC – 500 BC),Internal (DS/OUV),,Nordic Bronze Age Europe,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,Granitic Bedrock,Internal (DS/OUV),,"Pre-Quaternary / Scraped ~14,000 years ago during last glacial phase",Internal (DS/OUV),,Scandinavian Ice Sheet glaciated rock faces,Internal (DS/OUV),,,,,"Gently curved, exposed rock faces",Internal (DS/OUV),,,,,,,,Sweden,Internal (DS/OUV),,Local (Bedrock canvas),Internal (DS/OUV),,,,,"Natural Rock Panel / Bedrock ""Canvas""",Internal (DS/OUV),,"Rock Carvings / Petroglyphs (depicting humans, animals, weapons, boats)",Internal (DS/OUV),,Executed by pecking and grinding using stone hammers and points,Internal (DS/OUV),,Degradation due to granitic environment / environmental exposure,Internal (DS/OUV),,,,,Painted with non-destructive paint by trained specialists for clarity,Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
